EmpID,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,EducationField,EmployeeNumber,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,OverTime,PercentSalaryHike,PerformanceRating,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion
950,46-55,No,Travel_Frequently,135,Research & Development,18,Medical,1034,Male,Healthcare Representative,2,Married,12992,Yes,14,3,3,8,6
951,46-55,No,Non-Travel,444,Research & Development,2,Medical,1074,Male,Manager,1,Single,17323,No,15,3,4,9,6
952,46-55,No,Travel_Frequently,1091,Research & Development,2,Life Sciences,1096,Male,Manufacturing Director,2,Married,15813,No,18,3,3,3,1
953,46-55,No,Non-Travel,177,Research & Development,8,Medical,1278,Male,Healthcare Representative,2,Divorced,25592,Yes,15,3,3,33,15
954,46-55,No,Travel_Rarely,282,Research & Development,2,Medical,1336,Female,Manager,3,Married,6992,No,14,3,3,19,9
955,46-55,Yes,Travel_Rarely,267,Sales,13,Marketing,1372,Male,Sales Executive,3,Single,9277,Yes,17,3,2,19,3
956,46-55,No,Travel_Rarely,1136,Research & Development,1,Medical,1424,Male,Research Director,4,Divorced,12414,No,13,3,4,7,0
957,46-55,No,Travel_Rarely,1229,Research & Development,4,Life Sciences,1501,Male,Healthcare Representative,3,Married,16143,Yes,16,3,3,3,1
958,46-55,No,Travel_Rarely,685,Sales,26,Marketing,1578,Male,Manager,4,Married,23037,No,21,4,3,36,2
959,46-55,No,Travel_Rarely,1441,Research & Development,22,Technical Degree,1694,Male,Research Scientist,2,Divorced,23737,No,12,3,3,4,1
960,46-55,No,Travel_Rarely,478,Research & Development,2,Medical,1770,Male,Research Director,1,Married,19805,No,12,3,3,1,0
961,46-55,No,Travel_Rarely,836,Research & Development,2,Technical Degree,1873,Male,Research Scientist,4,Married,7975,No,20,4,4,5,0
962,46-55,No,Travel_Rarely,189,Human Resources,26,Human Resources,1973,Male,Manager,2,Married,25811,Yes,18,3,3,10,1
963,55+,No,Travel_Rarely,1400,Research & Development,7,Life Sciences,112,Male,Manufacturing Director,4,Single,21698,No,11,3,2,6,0
964,55+,Yes,Travel_Rarely,441,Research & Development,14,Life Sciences,161,Female,Research Scientist,2,Married,4510,Yes,18,3,3,5,4
965,55+,No,Travel_Rarely,713,Research & Development,8,Life Sciences,241,Female,Research Scientist,1,Divorced,13939,Yes,18,3,3,2,2
966,55+,No,Travel_Frequently,906,Sales,6,Life Sciences,532,Female,Sales Executive,1,Married,18256,No,11,3,2,7,7
967,55+,No,Travel_Rarely,832,Research & Development,9,Medical,762,Male,Healthcare Representative,4,Married,20420,No,11,3,2,10,1
968,55+,No,Travel_Frequently,1240,Research & Development,9,Medical,1071,Female,Research Scientist,3,Married,12154,No,19,3,3,5,0
969,55+,No,Travel_Rarely,718,Research & Development,4,Technical Degree,1191,Female,Manager,1,Divorced,18575,No,13,3,3,5,4
970,55+,No,Travel_Rarely,206,Human Resources,8,Life Sciences,1338,Male,Manager,2,Single,4022,No,14,3,3,7,7
971,55+,No,Travel_Rarely,1369,Research & Development,23,Life Sciences,1373,Male,Manufacturing Director,2,Married,18235,Yes,12,3,3,19,15
972,55+,No,Travel_Rarely,1255,Research & Development,1,Life Sciences,1441,Female,Research Scientist,1,Married,10494,No,22,4,4,3,1
973,55+,Yes,Travel_Rarely,1162,Research & Development,24,Life Sciences,1907,Male,Laboratory Technician,4,Single,10261,No,16,3,3,4,1
974,55+,No,Travel_Rarely,1443,Sales,11,Marketing,1935,Female,Sales Executive,1,Married,20328,No,16,3,3,0,0
975,55+,No,Non-Travel,667,Research & Development,1,Life Sciences,2026,Male,Healthcare Representative,3,Divorced,26236,No,21,4,2,13,1
976,55+,Yes,Travel_Rarely,310,Research & Development,7,Technical Degree,2032,Male,Laboratory Technician,3,Married,3666,No,11,3,1,10,9
977,55+,No,Travel_Rarely,334,Research & Development,24,Life Sciences,223,Male,Healthcare Representative,4,Divorced,23402,Yes,16,3,1,5,1
978,55+,No,Travel_Rarely,593,Research & Development,1,Medical,482,Male,Healthcare Representative,3,Married,2967,No,11,3,3,3,1
979,55+,No,Travel_Rarely,210,Sales,29,Marketing,568,Male,Manager,4,Divorced,22102,No,12,3,2,1,0
980,55+,No,Travel_Rarely,405,Research & Development,1,Life Sciences,1483,Male,Research Scientist,3,Married,2721,No,24,4,2,12,2
981,55+,No,Travel_Rarely,682,Sales,10,Medical,131,Male,Sales Executive,3,Single,24409,No,13,3,2,37,1
982,55+,Yes,Travel_Rarely,147,Research & Development,23,Medical,165,Female,Healthcare Representative,4,Married,3465,No,12,3,2,40,15
983,55+,No,Travel_Rarely,1145,Research & Development,9,Medical,214,Female,Research Scientist,2,Married,11873,Yes,20,4,2,1,0
984,55+,No,Non-Travel,390,Research & Development,1,Life Sciences,422,Male,Healthcare Representative,3,Divorced,17056,Yes,13,3,3,5,1
985,55+,Yes,Travel_Rarely,286,Research & Development,2,Life Sciences,825,Male,Research Director,2,Single,25761,Yes,12,3,3,31,13
986,55+,Yes,Travel_Frequently,781,Research & Development,2,Life Sciences,918,Male,Laboratory Technician,4,Divorced,13384,Yes,14,3,2,1,0
987,55+,No,Travel_Rarely,1272,Research & Development,5,Technical Degree,940,Female,Healthcare Representative,2,Divorced,9255,Yes,13,3,3,6,0
988,55+,Yes,Travel_Rarely,289,Research & Development,2,Technical Degree,977,Male,Research Scientist,3,Single,26227,No,24,4,3,1,0
989,55+,No,Travel_Rarely,848,Research & Development,23,Life Sciences,1308,Male,Research Scientist,3,Divorced,26076,No,12,3,3,2,2
990,55+,Yes,Travel_Rarely,601,Research & Development,7,Medical,1360,Female,Manufacturing Director,1,Married,12023,Yes,14,3,2,10,5
991,55+,No,Travel_Rarely,1055,Research & Development,1,Medical,1423,Female,Research Director,1,Married,22456,Yes,21,4,3,9,1
992,55+,No,Non-Travel,350,Sales,2,Medical,1824,Male,Manager,2,Divorced,22577,No,22,4,2,16,14
993,55+,No,Travel_Frequently,1216,Research & Development,15,Life Sciences,1837,Male,Research Director,3,Married,21624,Yes,14,3,3,2,2
994,55+,No,Travel_Rarely,605,Sales,21,Life Sciences,1938,Female,Manager,4,Married,11761,Yes,13,3,2,1,0
995,55+,No,Travel_Rarely,1324,Research & Development,3,Medical,10,Female,Laboratory Technician,1,Married,9964,Yes,20,4,2,1,0
996,55+,No,Travel_Rarely,1435,Sales,25,Life Sciences,81,Female,Sales Executive,1,Single,2354,No,11,3,2,21,7
997,55+,No,Travel_Frequently,1225,Sales,1,Life Sciences,91,Female,Sales Executive,3,Single,24668,No,11,3,2,4,1
998,55+,No,Non-Travel,1420,Human Resources,2,Human Resources,140,Female,Manager,4,Married,21922,No,21,4,3,3,2
999,55+,No,Travel_Rarely,142,Research & Development,3,Life Sciences,309,Male,Research Scientist,4,Married,8456,No,17,3,3,1,0
1000,18-25,No,Travel_Rarely,685,Research & Development,1,Life Sciences,350,Female,Manufacturing Director,3,Married,7505,No,12,3,3,4,1
1001,18-25,No,Non-Travel,675,Research & Development,5,Life Sciences,369,Male,Healthcare Representative,1,Divorced,18384,No,12,3,3,6,1
1002,18-25,No,Travel_Rarely,891,Sales,4,Life Sciences,527,Female,Sales Executive,4,Single,12090,Yes,11,3,3,5,1
1003,18-25,Yes,Travel_Rarely,688,Research & Development,3,Medical,538,Male,Laboratory Technician,1,Married,9396,No,13,3,3,2,0
1004,18-25,No,Travel_Rarely,622,Sales,13,Medical,645,Male,Sales Representative,3,Married,26376,No,11,3,3,7,0
1005,18-25,No,Travel_Rarely,810,Sales,8,Life Sciences,707,Male,Sales Executive,2,Married,15678,No,22,4,3,3,1
1006,18-25,No,Travel_Rarely,883,Sales,26,Medical,781,Female,Sales Executive,4,Single,22807,No,23,4,2,6,1
1007,18-25,No,Travel_Rarely,180,Research & Development,2,Medical,854,Male,Research Scientist,1,Single,21632,No,13,3,2,4,0
1008,18-25,No,Travel_Rarely,141,Sales,3,Other,879,Male,Sales Executive,1,Married,14363,Yes,18,3,3,5,0
1009,18-25,No,Travel_Rarely,583,Sales,4,Marketing,885,Male,Sales Executive,1,Married,18154,No,12,3,4,5,0
1010,18-25,Yes,Travel_Rarely,1219,Research & Development,4,Technical Degree,1106,Male,Laboratory Technician,4,Married,4605,Yes,15,3,4,7,5
1011,18-25,No,Travel_Rarely,1356,Sales,10,Life Sciences,1240,Male,Sales Executive,4,Single,20623,No,14,3,3,4,1
1012,18-25,Yes,Travel_Frequently,599,Sales,24,Life Sciences,1273,Male,Sales Representative,4,Single,8040,Yes,14,3,3,1,1
1013,18-25,No,Travel_Rarely,266,Research & Development,1,Medical,1303,Female,Research Scientist,2,Single,18830,No,18,3,2,2,2
1014,18-25,No,Travel_Rarely,882,Research & Development,19,Medical,1358,Male,Laboratory Technician,4,Married,9075,No,11,3,2,3,1
1015,18-25,No,Travel_Rarely,1372,Sales,18,Life Sciences,1399,Male,Sales Executive,3,Married,12477,No,11,3,2,3,1
1016,18-25,No,Travel_Rarely,949,Research & Development,1,Technical Degree,1415,Male,Laboratory Technician,4,Married,4910,No,11,3,2,3,0
1017,18-25,Yes,Travel_Rarely,383,Sales,9,Life Sciences,1439,Male,Sales Representative,1,Married,15182,No,12,3,3,3,2
1018,18-25,No,Travel_Frequently,772,Research & Development,2,Life Sciences,1653,Male,Manufacturing Director,3,Divorced,4973,No,17,3,3,7,0
1019,18-25,No,Travel_Rarely,309,Human Resources,2,Human Resources,1987,Female,Human Resources,2,Married,19655,No,14,3,3,2,1
1020,18-25,No,Travel_Rarely,1382,Sales,8,Other,2018,Female,Sales Executive,3,Divorced,13684,Yes,22,4,2,5,0
1021,26-35,Yes,Travel_Rarely,1357,Research & Development,25,Life Sciences,55,Male,Laboratory Technician,3,Single,10558,No,12,3,2,1,0
1022,26-35,No,Travel_Rarely,1443,Sales,23,Marketing,72,Female,Sales Executive,4,Married,21436,Yes,19,3,2,2,0
1023,26-35,No,Travel_Rarely,841,Research & Development,6,Other,164,Female,Research Scientist,2,Married,23300,No,19,3,2,5,4
1024,26-35,No,Travel_Rarely,1355,Human Resources,25,Life Sciences,177,Female,Human Resources,3,Married,8916,No,23,4,3,8,5
1025,26-35,No,Travel_Frequently,1479,Research & Development,1,Life Sciences,384,Female,Manufacturing Director,2,Divorced,26767,No,20,4,1,6,1
1026,26-35,No,Travel_Frequently,496,Research & Development,11,Medical,390,Male,Healthcare Representative,1,Married,22722,Yes,13,3,3,5,3
1027,26-35,Yes,Travel_Rarely,1449,Research & Development,16,Medical,394,Male,Laboratory Technician,2,Divorced,14180,Yes,13,3,3,3,0
1028,26-35,Yes,Travel_Rarely,950,Sales,4,Marketing,401,Male,Sales Executive,4,Single,8450,Yes,12,3,3,8,7
1029,26-35,No,Travel_Rarely,933,Sales,1,Life Sciences,476,Male,Sales Executive,3,Married,20156,No,17,3,3,8,7
1030,26-35,No,Travel_Rarely,1349,Research & Development,23,Life Sciences,560,Female,Research Scientist,4,Divorced,3032,No,22,4,1,3,0
1031,26-35,Yes,Travel_Frequently,426,Human Resources,17,Life Sciences,608,Female,Human Resources,3,Divorced,22808,Yes,11,3,2,7,1
1032,26-35,No,Travel_Rarely,775,Sales,29,Medical,618,Male,Sales Executive,3,Divorced,4267,No,12,3,3,0,0
1033,26-35,Yes,Travel_Rarely,471,Research & Development,24,Technical Degree,622,Male,Laboratory Technician,4,Single,23213,Yes,18,3,1,1,0
1034,26-35,No,Travel_Rarely,703,Sales,28,Marketing,641,Male,Sales Executive,2,Married,7428,No,20,4,4,5,1
1035,26-35,No,Travel_Rarely,991,Research & Development,6,Life Sciences,686,Female,Laboratory Technician,4,Married,17759,Yes,13,3,3,3,0
1036,26-35,No,Travel_Frequently,575,Research & Development,1,Life Sciences,792,Female,Laboratory Technician,4,Divorced,5288,No,14,3,3,2,2
1037,26-35,Yes,Travel_Rarely,1146,Sales,8,Technical Degree,796,Male,Sales Executive,1,Single,3064,No,17,3,2,4,1
1038,26-35,Yes,Travel_Frequently,887,Research & Development,5,Medical,848,Female,Research Scientist,3,Married,20898,Yes,14,3,3,8,1
1039,26-35,No,Travel_Frequently,1283,Sales,1,Medical,956,Male,Sales Executive,1,Single,11148,No,12,3,3,7,0
1040,26-35,Yes,Non-Travel,265,Sales,29,Medical,1037,Male,Sales Executive,1,Single,21813,No,18,3,3,2,2
1041,26-35,Yes,Travel_Frequently,342,Research & Development,2,Life Sciences,1053,Male,Research Scientist,1,Married,15346,Yes,14,3,3,3,1
1042,26-35,No,Travel_Frequently,921,Research & Development,1,Medical,1068,Female,Research Scientist,3,Divorced,25265,No,13,3,3,5,1
1043,26-35,No,Travel_Rarely,192,Research & Development,1,Medical,1083,Male,Laboratory Technician,1,Married,11141,No,16,3,3,5,1
1044,26-35,Yes,Travel_Rarely,1330,Research & Development,21,Medical,1107,Male,Laboratory Technician,3,Divorced,19373,No,20,4,2,1,0
1045,26-35,No,Travel_Rarely,1384,Research & Development,3,Medical,1177,Male,Laboratory Technician,4,Married,13421,No,22,4,3,8,0
1046,26-35,No,Travel_Rarely,583,Research & Development,4,Life Sciences,1275,Male,Research Scientist,4,Single,9973,Yes,20,4,2,8,2
1047,26-35,No,Travel_Rarely,683,Research & Development,2,Medical,1407,Male,Research Scientist,4,Single,4050,No,12,3,3,4,1
1048,26-35,No,Travel_Rarely,652,Research & Development,7,Other,1417,Male,Laboratory Technician,1,Single,23577,No,12,3,3,7,0
1049,26-35,No,Travel_Rarely,474,Research & Development,3,Life Sciences,1581,Female,Research Scientist,4,Married,11133,No,21,4,3,1,0
1050,26-35,No,Travel_Rarely,390,Research & Development,17,Medical,1718,Male,Laboratory Technician,3,Married,6217,No,15,3,4,3,0
1051,26-35,Yes,Travel_Rarely,920,Human Resources,20,Medical,1818,Female,Human Resources,2,Married,6889,Yes,11,3,3,5,1
1052,26-35,No,Travel_Rarely,572,Sales,10,Medical,1836,Male,Sales Executive,4,Single,9125,No,13,3,3,5,1
1053,26-35,No,Travel_Rarely,482,Research & Development,1,Life Sciences,1893,Female,Research Scientist,3,Married,14908,Yes,13,3,2,1,1
1054,26-35,No,Travel_Frequently,1096,Research & Development,6,Other,1918,Male,Laboratory Technician,4,Married,7102,No,18,3,3,7,7
1055,26-35,No,Travel_Rarely,157,Research & Development,1,Medical,1952,Male,Laboratory Technician,1,Single,20006,No,13,3,2,7,7
1056,26-35,No,Travel_Rarely,1167,Sales,5,Other,2060,Female,Sales Representative,3,Single,21378,No,18,3,3,4,0
1057,26-35,No,Travel_Rarely,1167,Sales,5,Other,2060,Female,Sales Representative,3,Single,21378,No,18,3,3,4,0
1058,26-35,No,Travel_Rarely,591,Research & Development,2,Medical,7,Male,Laboratory Technician,2,Married,16632,No,12,3,3,2,2
1059,26-35,No,Travel_Rarely,1240,Research & Development,2,Life Sciences,54,Female,Laboratory Technician,1,Divorced,19715,No,13,3,3,1,0
1060,26-35,No,Non-Travel,691,Research & Development,9,Medical,218,Male,Research Scientist,2,Divorced,5970,No,18,3,1,2,2
1061,26-35,No,Non-Travel,1450,Research & Development,3,Medical,224,Male,Research Scientist,3,Divorced,25326,Yes,15,3,2,1,0
1062,26-35,No,Travel_Rarely,1157,Research & Development,17,Technical Degree,233,Male,Research Scientist,2,Married,13364,Yes,16,3,2,5,1
1063,26-35,No,Travel_Rarely,894,Research & Development,9,Medical,260,Female,Research Scientist,2,Single,11781,No,16,3,2,7,0
1064,26-35,No,Travel_Frequently,472,Research & Development,1,Technical Degree,274,Male,Manufacturing Director,1,Married,9679,No,19,3,3,2,2
1065,26-35,No,Travel_Frequently,1242,Sales,20,Life Sciences,293,Female,Sales Executive,3,Single,12916,No,14,3,3,7,0
1066,26-35,No,Travel_Rarely,1220,Research & Development,5,Life Sciences,434,Female,Research Scientist,2,Single,20938,Yes,12,3,2,4,1
1067,26-35,No,Travel_Rarely,1377,Sales,2,Life Sciences,437,Male,Sales Executive,3,Single,5242,Yes,11,3,3,5,0
1068,26-35,No,Non-Travel,210,Sales,1,Marketing,449,Male,Sales Executive,2,Married,22107,Yes,13,3,3,5,1
1069,26-35,No,Travel_Rarely,1130,Sales,8,Marketing,458,Female,Sales Executive,2,Married,3415,No,18,3,3,8,0
1070,26-35,No,Travel_Rarely,798,Research & Development,6,Medical,655,Female,Research Scientist,3,Divorced,5013,No,12,3,2,5,0
1071,26-35,Yes,Travel_Rarely,1420,Sales,2,Marketing,667,Male,Sales Representative,1,Divorced,16346,No,11,3,3,4,0
1072,26-35,No,Travel_Rarely,1115,Research & Development,3,Medical,700,Male,Research Scientist,4,Single,15174,No,13,3,3,4,1
1073,26-35,No,Travel_Frequently,1410,Sales,3,Medical,714,Female,Sales Executive,4,Divorced,16673,Yes,20,4,3,6,0
1074,26-35,No,Travel_Rarely,608,Research & Development,1,Life Sciences,725,Female,Manufacturing Director,1,Married,6009,No,11,3,3,9,0
1075,26-35,No,Travel_Frequently,294,Research & Development,10,Life Sciences,733,Male,Manufacturing Director,1,Divorced,4809,No,21,4,2,9,1
1076,26-35,No,Travel_Rarely,975,Research & Development,7,Medical,764,Female,Healthcare Representative,1,Single,23398,No,19,3,1,7,0
1077,26-35,No,Travel_Frequently,829,Sales,8,Marketing,800,Male,Sales Executive,4,Married,24008,No,19,3,3,4,1
1078,26-35,No,Travel_Rarely,269,Research & Development,5,Technical Degree,844,Male,Research Director,4,Divorced,8842,Yes,16,3,3,9,0
1079,26-35,No,Non-Travel,443,Research & Development,3,Medical,850,Male,Research Scientist,4,Married,16571,No,11,3,2,0,0
1080,26-35,No,Travel_Rarely,1134,Research & Development,16,Technical Degree,1001,Female,Laboratory Technician,2,Married,12086,No,14,3,3,2,2
1081,26-35,No,Travel_Rarely,1055,Research & Development,2,Life Sciences,1027,Female,Manufacturing Director,4,Married,4658,No,18,3,3,3,2
1082,26-35,No,Non-Travel,1277,Research & Development,8,Life Sciences,1094,Male,Laboratory Technician,3,Married,5869,No,19,3,3,3,1
1083,26-35,No,Travel_Rarely,199,Research & Development,6,Life Sciences,1162,Male,Research Scientist,3,Married,7950,No,13,3,3,4,2
1084,26-35,No,Travel_Rarely,1103,Research & Development,14,Life Sciences,1244,Male,Research Scientist,1,Married,14377,Yes,14,3,2,9,6
1085,26-35,No,Travel_Rarely,1167,Research & Development,4,Life Sciences,1259,Male,Research Scientist,3,Divorced,3208,No,11,3,3,5,0
1086,26-35,No,Travel_Rarely,1291,Sales,11,Medical,1364,Female,Sales Representative,4,Married,6527,No,14,3,3,1,0
1087,26-35,No,Travel_Frequently,793,Sales,2,Life Sciences,1371,Male,Sales Executive,4,Single,20392,No,20,4,3,6,0
1088,26-35,No,Travel_Rarely,205,Sales,10,Marketing,1403,Female,Sales Executive,4,Married,7100,Yes,11,3,3,6,4
1089,26-35,Yes,Travel_Rarely,135,Research & Development,17,Life Sciences,1405,Female,Research Scientist,3,Single,25681,Yes,13,3,3,8,7
1090,26-35,No,Travel_Rarely,1302,Research & Development,19,Other,1619,Male,Laboratory Technician,1,Divorced,16290,No,11,3,3,7,0
1091,26-35,No,Travel_Rarely,486,Research & Development,8,Medical,1647,Female,Research Scientist,3,Married,22490,No,17,3,3,3,0
1092,26-35,No,Travel_Frequently,591,Research & Development,2,Medical,1648,Male,Research Scientist,4,Single,6297,No,13,3,2,4,1
1093,26-35,No,Travel_Rarely,1054,Research & Development,8,Medical,1751,Female,Research Scientist,4,Single,6152,No,11,3,2,6,1
1094,26-35,No,Travel_Frequently,1297,Research & Development,5,Life Sciences,1850,Female,Laboratory Technician,4,Single,19826,Yes,14,3,2,5,0
1095,26-35,No,Travel_Rarely,728,Sales,23,Medical,1864,Female,Sales Representative,3,Married,7018,No,21,4,3,9,5
1096,26-35,No,Travel_Frequently,1131,Research & Development,15,Life Sciences,1870,Female,Research Scientist,1,Married,23844,No,19,3,2,7,7
1097,26-35,No,Travel_Rarely,511,Sales,2,Medical,1898,Female,Sales Executive,3,Single,26997,No,14,3,2,8,0
1098,26-35,No,TravelRarely,1354,Research & Development,2,Technical Degree,1931,Male,Research Scientist,2,Married,6073,No,11,3,2,5,1
1099,26-35,Yes,Travel_Frequently,1337,Human Resources,22,Human Resources,1944,Female,Human Resources,2,Married,19555,No,12,3,3,1,0
1100,26-35,No,Travel_Rarely,155,Research & Development,4,Life Sciences,2064,Male,Manufacturing Director,2,Married,5174,Yes,20,4,3,6,0
1101,26-35,No,Travel_Rarely,155,Research & Development,4,Life Sciences,2064,Male,Manufacturing Director,2,Married,5174,Yes,20,4,3,6,0
1102,26-35,Yes,Travel_Rarely,103,Research & Development,24,Life Sciences,19,Male,Laboratory Technician,3,Single,12947,Yes,14,3,3,4,0
1103,26-35,Yes,Travel_Rarely,1434,Research & Development,5,Technical Degree,65,Male,Laboratory Technician,3,Single,11179,Yes,13,3,2,2,2
1104,26-35,No,Non-Travel,120,Sales,4,Medical,129,Male,Sales Executive,3,Married,8863,No,15,3,4,5,0
1105,26-35,No,Travel_Rarely,440,Research & Development,21,Medical,221,Male,Research Scientist,4,Married,6672,No,11,3,1,5,0
